Product Name,Sub Product,Issue,Sub Issue,Company,State Name,Zip Code,Submitted via,Date Sent to Company,Company Response to Consumer,Timely Response,Consumer Disputed,Complaint ID,Date Recieved
Debt collection,Credit card,Improper contact or sharing of info,Talked to a third party about my debt,"Portfolio Recovery Associates, Inc.",NY,13357,Web,2015-01-23,Closed with non-monetary relief,Yes,No,1205859,2015-01-23
Debt collection,I do not know,Communication tactics,Threatened to take legal action,Solidus Group LLC.,IL,62236,Web,2015-01-23,Closed with explanation,Yes,No,1205862,2015-01-23
Debt collection,Auto,Taking/threatening an illegal action,Threatened arrest/jail if do not pay,"Lendmark Financial Services, LLC",GA,31407,Web,2015-01-23,Closed with explanation,Yes,No,1205874,2015-01-23
Debt collection,I do not know,Cont'd attempts collect debt not owed,Debt was paid,ERC,NC,28105,Web,2015-01-23,Closed with non-monetary relief,Yes,No,1205895,2015-01-23
Debt collection,I do not know,Disclosure verification of debt,Not given enough info to verify debt,Encore Capital Group,TX,75227,Web,2015-01-23,Closed with explanation,Yes,No,1205679,2015-01-23
Debt collection,Medical,Cont'd attempts collect debt not owed,Debt is not mine,"MST Financial Services, L.L.C.",ID,83877,Web,2015-01-28,Closed with non-monetary relief,Yes,No,1214026,2015-01-28
Debt collection,Medical,Disclosure verification of debt,Not given enough info to verify debt,"Michael Harrison, Attorney at Law",NJ,7945,Referral,2015-02-02,Closed with explanation,Yes,No,1214122,2015-01-28
Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was paid,"Diversified Adjustment Service, Inc.",PA,17078,Web,2015-01-28,Closed with explanation,Yes,No,1213374,2015-01-28
Debt collection,"Other (i.e. phone, health club, etc.)",Disclosure verification of debt,Right to dispute notice not received,ERC,NC,27612,Web,2015-01-28,Closed with non-monetary relief,Yes,Yes,1213231,2015-01-28
Debt collection,"Other (i.e. phone, health club, etc.)",Disclosure verification of debt,Not given enough info to verify debt,"Diversified Consultants, Inc.",MN,55006,Web,2015-01-28,Closed with explanation,Yes,Yes,1214214,2015-01-28
Debt collection,"Other (i.e. phone, health club, etc.)",Improper contact or sharing of info,Contacted me after I asked not to,First Credit Services Inc.,TX,75244,Web,2015-01-23,Closed with explanation,Yes,No,1206057,2015-01-23
Debt collection,Auto,Cont'd attempts collect debt not owed,Debt was paid,"Constar Financial Services, LLC",PA,15675,Web,2015-02-20,Closed with explanation,Yes,No,1214233,2015-01-28
Debt collection,Credit card,Taking/threatening an illegal action,Threatened to sue on too old debt,Encore Capital Group,VA,22311,Phone,2015-01-30,Closed with explanation,Yes,No,1206063,2015-01-23
Debt collection,Medical,Disclosure verification of debt,Right to dispute notice not received,"Account Services Collections, Inc",TX,75219,Web,2015-01-28,Closed with non-monetary relief,Yes,No,1213288,2015-01-28
Debt collection,I do not know,Communication tactics,Frequent or repeated calls,Penn Credit Corporation,NJ,7006,Web,2015-01-23,Closed with explanation,Yes,No,1206159,2015-01-23
Debt collection,Medical,Disclosure verification of debt,Not given enough info to verify debt,"Capio Partners, LLC",MT,59715,Web,2015-01-19,Closed with non-monetary relief,Yes,No,1198508,2015-01-19
Debt collection,I do not know,Taking/threatening an illegal action,Attempted to/Collected exempt funds,"Machol & Johannes, LLC",CO,80015,Web,2015-01-23,Closed with explanation,No,No,1198513,2015-01-19
Debt collection,Credit card,False statements or representation,Impersonated an attorney or official,Atlantic Recovery Solutions LLC,CA,92780,Web,2015-02-10,Closed with explanation,Yes,No,1198520,2015-01-19
Debt collection,I do not know,Improper contact or sharing of info,Contacted employer after asked not to,"Coastline Financial Resources, LLC",NY,12078,Web,2015-01-26,Closed with explanation,Yes,Yes,1198522,2015-01-19
Debt collection,"Other (i.e. phone, health club, etc.)",Disclosure verification of debt,Right to dispute notice not received,ERC,HI,96707,Web,2015-01-22,Closed with non-monetary relief,Yes,No,1198525,2015-01-19
Debt collection,I do not know,Communication tactics,Frequent or repeated calls,Transworld Systems Inc.,PA,17067,Web,2015-01-22,Closed with explanation,Yes,No,1198563,2015-01-19
Debt collection,I do not know,Cont'd attempts collect debt not owed,Debt is not mine,"The CBE Group, Inc.",KY,40219,Web,2015-01-19,Closed with explanation,Yes,Yes,1198780,2015-01-19
Payday loan,Payday loan,Charged fees or interest I didn't expect,Charged fees or interest I didn't expect,"Enova International, Inc.",IL,60615,Web,2015-01-13,Closed with explanation,Yes,No,1205599,2015-01-13
Student loan,Non-federal student loan,Dealing with my lender or servicer,Don't agree with fees charged,AES/PHEAA,PA,18505,Referral,2015-01-16,Closed with explanation,Yes,No,1192095,2015-01-13
Debt collection,"Other (i.e. phone, health club, etc.)",Taking/threatening an illegal action,Attempted to/Collected exempt funds,"Hunter Warfield, Inc.",VA,23060,Web,2015-01-15,Closed with explanation,Yes,No,1191547,2015-01-13
Debt collection,"Other (i.e. phone, health club, etc.)",Disclosure verification of debt,Not given enough info to verify debt,Encore Capital Group,FL,33404,Web,2015-01-19,Closed with explanation,Yes,No,1198420,2015-01-19
Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,The Collection Connection,TX,77433,Web,2015-02-04,Closed with explanation,No,No,1198617,2015-01-19
Debt collection,Payday loan,Improper contact or sharing of info,Contacted employer after asked not to,CMK Investments Inc,IL,61114,Web,2015-01-22,Closed with explanation,Yes,No,1198618,2015-01-19
Debt collection,I do not know,Cont'd attempts collect debt not owed,Debt is not mine,"Portfolio Recovery Associates, Inc.",TX,77095,Web,2015-01-29,Closed with explanation,Yes,No,1198620,2015-01-19
Debt collection,I do not know,Communication tactics,Threatened to take legal action,National Mediation Services,IN,47304,Web,2015-01-19,Closed with explanation,Yes,Yes,1198631,2015-01-19
Payday loan,Payday loan,Charged fees or interest I didn't expect,Charged fees or interest I didn't expect,"LDF Holdings, LLC",IL,60517,Web,2015-01-26,Closed with monetary relief,No,No,1198629,2015-01-19
Debt collection,Payday loan,False statements or representation,Indicated committed crime not paying,"Bayside Capital Services, LLC",OH,45417,Web,2015-02-04,Closed with explanation,Yes,No,1191552,2015-01-13
Debt collection,Credit card,Taking/threatening an illegal action,Threatened to sue on too old debt,"Andreu, Palma & Andreu, PL",FL,33185,Web,2015-01-19,Closed with explanation,Yes,No,1198668,2015-01-19
Debt collection,Payday loan,Improper contact or sharing of info,Contacted employer after asked not to,"National Credit Adjusters, LLC",CT,6426,Web,2015-01-23,Closed with explanation,Yes,No,1198590,2015-01-19
Debt collection,Credit card,Disclosure verification of debt,Not given enough info to verify debt,Resurgent Capital Services L.P.,MD,21784,Web,2015-01-19,Closed with explanation,Yes,No,1198675,2015-01-19
Debt collection,"Other (i.e. phone, health club, etc.)",False statements or representation,Impersonated an attorney or official,D. SCOTT CARRUTHERS,CA,94580,Web,2015-01-16,Closed,No,No,1196010,2015-01-13
Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was paid,ERC,TX,75002,Web,2015-01-19,Closed with non-monetary relief,Yes,Yes,1198691,2015-01-19
Debt collection,"Other (i.e. phone, health club, etc.)",Communication tactics,Used obscene/profane/abusive language,Southern Management Systems Inc.,FL,34741,Web,2015-01-19,Closed with explanation,Yes,Yes,1198692,2015-01-19
Payday loan,Payday loan,Charged fees or interest I didn't expect,Charged fees or interest I didn't expect,Delbert Services,NJ,7720,Web,2015-01-13,Closed with explanation,Yes,No,1205610,2015-01-13
Debt collection,I do not know,Improper contact or sharing of info,Talked to a third party about my debt,"ATG Credit, LLC",NC,28540,Web,2015-01-19,Closed with explanation,Yes,No,1198723,2015-01-19
Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,"The CMI Group, Inc.",NJ,7204,Web,2015-01-16,Closed with non-monetary relief,Yes,No,1196021,2015-01-13
Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt was paid,Resurgent Capital Services L.P.,NH,3841,Web,2015-01-13,Closed with explanation,Yes,No,1191559,2015-01-13
Student loan,Non-federal student loan,Dealing with my lender or servicer,Trouble with how payments are handled,"Navient Solutions, Inc.",CO,81611,Web,2015-01-19,Closed with explanation,Yes,No,1198731,2015-01-19
Student loan,Non-federal student loan,Dealing with my lender or servicer,Received bad information about my loan,Genesis Lending,IL,60435,Web,2015-01-20,Closed with explanation,Yes,Yes,1196025,2015-01-13
Debt collection,Mortgage,False statements or representation,Attempted to collect wrong amount,"Brock & Scott, PLLC",GA,30312,Web,2015-01-20,Closed with explanation,Yes,Yes,1198972,2015-01-20
Debt collection,I do not know,Disclosure verification of debt,Not given enough info to verify debt,"Convergent Resources, Inc.",TX,76063,Web,2015-01-20,Closed with explanation,Yes,No,1200574,2015-01-20
Debt collection,Non-federal student loan,Improper contact or sharing of info,Talked to a third party about my debt,Eaton Group Attorneys LLC,LA,70808,Web,2015-01-20,Closed with explanation,Yes,No,1198968,2015-01-20
Debt collection,I do not know,Disclosure verification of debt,Not given enough info to verify debt,"National Enterprise Systems, Inc.",KS,67205,Web,2015-01-20,Closed with explanation,Yes,No,1199051,2015-01-20
Debt collection,Credit card,Disclosure verification of debt,Not given enough info to verify debt,Encore Capital Group,IN,46254,Web,2015-01-22,Closed with explanation,Yes,Yes,1199059,2015-01-20
Debt collection,Credit card,Improper contact or sharing of info,Contacted me after I asked not to,"Portfolio Recovery Associates, Inc.",SC,29910,Web,2015-01-20,Closed with non-monetary relief,Yes,No,1199073,2015-01-20
Debt collection,Medical,Cont'd attempts collect debt not owed,Debt is not mine,"Credit Bureau Collection Services, Inc.",OH,45013,Web,2015-01-14,Closed with non-monetary relief,Yes,No,1191573,2015-01-13
Debt collection,Medical,False statements or representation,Attempted to collect wrong amount,"Retrieval-Masters Creditors Bureau, Inc.",TX,77488,Web,2015-01-20,Closed,Yes,No,1199080,2015-01-20
Debt collection,Auto,Cont'd attempts collect debt not owed,Debt was paid,Regional Management Corp.,SC,29418,Web,2015-01-20,Closed with explanation,Yes,No,1199083,2015-01-20
Debt collection,Credit card,Communication tactics,Called outside of 8am-9pm,Synchrony Financial,NM,88310,Web,2015-01-20,Closed with monetary relief,Yes,No,1199091,2015-01-20
Debt collection,Medical,Disclosure verification of debt,Right to dispute notice not received,"AR Resources, Inc.",VA,22554,Web,2015-01-20,Closed with explanation,Yes,No,1199094,2015-01-20
Debt collection,Medical,Cont'd attempts collect debt not owed,Debt was paid,Transworld Systems Inc.,GA,31328,Web,2015-01-13,Closed with explanation,Yes,No,1198991,2015-01-13
Debt collection,Auto,Cont'd attempts collect debt not owed,Debt resulted from identity theft,"CarMax, Inc.",IL,60655,Web,2015-01-23,Closed with explanation,Yes,No,1198903,2015-01-20
Debt collection,Medical,Cont'd attempts collect debt not owed,Debt was paid,"Retrieval-Masters Creditors Bureau, Inc.",GA,30076,Web,2015-01-13,Closed with non-monetary relief,Yes,No,1192138,2015-01-13
Debt collection,I do not know,Improper contact or sharing of info,Talked to a third party about my debt,"OneMain Financial Holdings, LLC",NC,27106,Web,2015-02-03,Closed with explanation,Yes,No,1222165,2015-02-03
Debt collection,"Other (i.e. phone, health club, etc.)",Disclosure verification of debt,Right to dispute notice not received,"National Credit Systems,Inc.",IA,50613,Web,2015-01-13,Closed with explanation,Yes,No,1205621,2015-01-13
Debt collection,Medical,Disclosure verification of debt,Not disclosed as an attempt to collect,"ATG Credit, LLC",PA,15241,Web,2015-02-03,Closed with explanation,Yes,Yes,1222193,2015-02-03
Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was paid,AllianceOne Recievables Management,CA,92008,Web,2015-02-06,Closed with explanation,Yes,No,1222205,2015-02-03
Debt collection,I do not know,Cont'd attempts collect debt not owed,Debt is not mine,"Navient Solutions, Inc.",FL,33598,Web,2015-01-21,Closed with explanation,Yes,No,1191588,2015-01-13
Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was paid,"NRA Group, LLC",VT,5478,Web,2015-02-03,Closed with explanation,Yes,Yes,1222223,2015-02-03
Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt was paid,FMS Inc.,CA,95131,Web,2015-01-13,Closed with explanation,Yes,No,1194147,2015-01-13
Debt collection,"Other (i.e. phone, health club, etc.)",Disclosure verification of debt,Not given enough info to verify debt,"Certified Recovery Systems, Inc.",TX,75233,Web,2015-01-13,Closed with explanation,Yes,Yes,1196066,2015-01-13
Debt collection,Credit card,Taking/threatening an illegal action,Attempted to/Collected exempt funds,"Liberty Holdings, LLC",UT,84404,Phone,2015-02-19,Closed with explanation,Yes,No,1206182,2015-01-23
Debt collection,"Other (i.e. phone, health club, etc.)",Disclosure verification of debt,Not disclosed as an attempt to collect,Resurgent Capital Services L.P.,LA,70420,Web,2015-01-14,Closed with explanation,Yes,No,1191587,2015-01-13
Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was paid,"Credit Protection Association, L.P.",AZ,85017,Web,2015-01-13,Closed with explanation,Yes,No,1205624,2015-01-13
Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,"Pinnacle Credit Services, LLC",LA,70119,Web,2015-01-13,Closed with explanation,Yes,Yes,1192163,2015-01-13
Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt was paid,"First National Collection Bureau, Inc.",CT,6106,Web,2015-01-13,Closed with explanation,Yes,Yes,1205627,2015-01-13
Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt was paid,Capital One,CT,6106,Web,2015-01-13,Closed with explanation,Yes,No,1205628,2015-01-13
Debt collection,Credit card,Communication tactics,Frequent or repeated calls,USAA Savings,TX,78245,Web,2015-01-13,Closed with non-monetary relief,Yes,No,1205630,2015-01-13
Student loan,Non-federal student loan,Dealing with my lender or servicer,Having problems with customer service,AES/PHEAA,NY,12524,Web,2015-01-13,Closed with explanation,Yes,Yes,1194150,2015-01-13
Debt collection,Mortgage,Communication tactics,Frequent or repeated calls,Ditech Financial LLC,LA,70156,Web,2015-02-03,Closed with explanation,Yes,No,1222411,2015-02-03
Debt collection,"Other (i.e. phone, health club, etc.)",False statements or representation,Attempted to collect wrong amount,ERC,IL,60941,Web,2015-01-28,Closed with non-monetary relief,Yes,Yes,1214446,2015-01-28
